16.1	1.0061
16.15	1.0133
16.2	1.0205
16.25	1.0282
16.3	1.0359
16.35	1.0437
16.4	1.0468
16.45	1.0499
16.5	1.053
16.55	1.0561
16.6	1.0567
16.65	1.0567
16.7	1.0567
16.75	1.0567
16.8	1.0546
16.85	1.0515
16.9	1.0484
16.95	1.0453
17	1.0407
17.05	1.0345
17.1	1.0283
17.15	1.0236
17.2	1.0195
17.25	1.0153
17.3	1.0112
17.35	1.0066
17.4	1.0016
17.45	0.9967
17.5	0.9919
17.55	0.9883
17.6	0.9848
17.65	0.9812
17.7	0.9777
17.75	0.9741
17.8	0.9704
17.85	0.9667
17.9	0.9629
17.95	0.9622
18	0.9622
18.05	0.9622
18.1	0.963
18.15	0.9655
18.2	0.968
18.25	0.9705
18.3	0.973
18.35	0.9754
18.4	0.9779
18.45	0.9806
18.5	0.9837
18.55	0.9868
18.6	0.9899
18.65	0.9934
18.7	0.9978
18.75	1.0022
18.8	1.0067
18.85	1.0111
18.9	1.0154
18.95	1.0195
19	1.0237
19.05	1.0278
19.1	1.0317
19.15	1.0348
19.2	1.0379
19.25	1.041
19.3	1.0437
19.35	1.0425
19.4	1.0412
19.45	1.04
19.5	1.038
19.55	1.0355
19.6	1.033
19.65	1.0303
19.7	1.0261
19.75	1.0221
19.8	1.0197
19.85	1.0172
19.9	1.0147
19.95	1.0109
20	1.0062
20.05	1.0016
20.1	0.9982
20.15	0.9951
20.2	0.992
20.25	0.9889
20.3	0.9865
20.35	0.9845
20.4	0.9824
20.45	0.9803
20.5	0.9788
20.55	0.9778
20.6	0.9768
20.65	0.9757
20.7	0.9751
20.75	0.9751
20.8	0.9751
20.85	0.9751
20.9	0.9751
20.95	0.976
21	0.9778
21.05	0.9796
21.1	0.9813
21.15	0.9831
21.2	0.9858
21.25	0.9889
21.3	0.992
21.35	0.9951
21.4	0.9976
21.45	0.9997
21.5	1.0018
21.55	1.0038
21.6	1.0059
21.65	1.008
21.7	1.01
21.75	1.0121
21.8	1.0142
21.85	1.0162
21.9	1.0183
21.95	1.0204
22	1.0224
22.05	1.0231
22.1	1.0239
22.15	1.0247
22.2	1.0255
22.25	1.0262
22.3	1.0261
22.35	1.0251
22.4	1.024
22.45	1.023
22.5	1.0213
22.55	1.0182
22.6	1.0151
22.65	1.012
22.7	1.0087
22.75	1.005
22.8	1.0013
22.85	0.9976
22.9	0.9966
22.95	0.9966
23	0.9966
23.05	0.9966
23.1	0.9961
23.15	0.9952
23.2	0.9943
23.25	0.9934
23.3	0.9925
23.35	0.9917
23.4	0.9909
23.45	0.9902
23.5	0.9894
23.55	0.9886
23.6	0.9882
23.65	0.9892
23.7	0.9902
23.75	0.9913
23.8	0.9923
23.85	0.9931
23.9	0.9938
23.95	0.9946
24	0.9954
24.05	0.9962
24.1	0.9988
24.15	1.0034
24.2	1.0081
24.25	1.0111
24.3	1.0134
24.35	1.0157
24.4	1.0181
24.45	1.0204
24.5	1.0223
24.55	1.0223
24.6	1.0223
24.65	1.0223
24.7	1.0223
24.75	1.0223
24.8	1.02
24.85	1.0163
24.9	1.0126
24.95	1.0091
25	1.0071
25.05	1.005
25.1	1.0029
25.15	1.0009
25.2	1
25.25	0.9991
25.3	0.9982
25.35	0.9973
25.4	0.9967
25.45	0.9976
25.5	0.9985
25.55	0.9994
25.6	1.0002
25.65	1.0002
25.7	0.9982
25.75	0.9961
25.8	0.994
25.85	0.9921
25.9	0.9909
25.95	0.9896
26	0.9884
26.05	0.9871
26.1	0.9859
26.15	0.9847
26.2	0.9839
26.25	0.9849
26.3	0.986
26.35	0.987
26.4	0.988
26.45	0.9893
26.5	0.9905
26.55	0.9918
26.6	0.993
26.65	0.9942
26.7	0.9955
26.75	0.9972
26.8	1.0022
26.85	1.0071
26.9	1.0121
26.95	1.0143
27	1.0152
27.05	1.0161
27.1	1.017
27.15	1.0179
27.2	1.0166
27.25	1.0148
27.3	1.0131
27.35	1.0113
27.4	1.0095
27.45	1.0094
27.5	1.0094
27.55	1.0094
27.6	1.0094
27.65	1.0084
27.7	1.0072
27.75	1.006
27.8	1.0047
27.85	1.0035
27.9	1.0022
27.95	1.001
28	1
28.05	0.9989
28.1	0.9979
28.15	0.9969
28.2	0.9957
28.25	0.9944
28.3	0.9932
28.35	0.9923
28.4	0.9923
28.45	0.9923
28.5	0.9923
28.55	0.9923
28.6	0.9926
28.65	0.9934
28.7	0.9941
28.75	0.9949
28.8	0.9957
28.85	0.9965
28.9	0.9983
28.95	1.0004
29	1.0025
29.05	1.0045
29.1	1.0043
29.15	1.003
29.2	1.0018
29.25	1.0009
29.3	1.0009
29.35	1.0009
29.4	1.0009
29.45	1.0009
29.5	1.0009
29.55	1.0009
29.6	1.0009
29.65	1.0009
29.7	1.0009
29.75	1.0009
29.8	1.0009
29.85	1.0009
29.9	1.0006
29.95	1.0003
30	1
30.05	1
30.1	1
30.15	1
30.2	1
30.25	1
30.3	1
30.35	1
30.4	1
30.45	1
30.5	1
30.55	1
30.6	1
30.65	1
30.7	1
30.75	1
30.8	1
30.85	1
30.9	1
30.95	1
31	1
31.05	1
31.1	1
31.15	1
31.2	1
31.25	1
31.3	1
31.35	1
31.4	1
31.45	1
31.5	1
31.55	1
31.6	1
31.65	1
31.7	1
31.75	1
31.8	1
31.85	1
31.9	1
31.95	1
32	1
